,Predictions,Test values
21854,594289.94,631000.0
16859,1373300.8,1616000.0
16543,717998.7,642000.0
19905,906371.06,850000.0
27383,610821.8,820000.0
11989,928246.94,1010000.0
24192,1972850.9,2200000.0
19541,1148423.4,1129000.0
17864,1035989.44,900000.0
26300,629274.3,520000.0
12229,758082.25,710000.0
8405,720069.06,650000.0
24589,910970.0,860000.0
17881,1481702.8,1280000.0
23477,1640817.0,1320000.0
11495,1567446.6,830000.0
29682,996998.0,1825000.0
2217,1326184.2,1350000.0
1757,1793018.1,2266000.0
15789,2586442.5,2500000.0
11857,647983.8,760000.0
19925,1285730.5,1620000.0
9030,1146562.4,1200000.0
3130,2168704.5,1960000.0
15138,605587.1,560000.0
1251,1422084.8,1275000.0
28646,904574.75,1450000.0
21859,1722568.1,1600000.0
5677,769571.0,845000.0
1107,1584436.9,1845000.0
1984,1538794.9,1500000.0
27019,689556.3,631000.0
14559,1181861.1,1663000.0
3119,501790.66,650000.0
23666,1719106.6,1746000.0
9980,728746.2,451500.0
24764,818926.0,750000.0
9746,955233.44,600000.0
3219,1227313.6,1420000.0
5009,1785788.0,1686500.0
20594,2708763.5,3000000.0
2941,604431.56,516000.0
17115,1157670.5,1510500.0
3279,808596.7,675000.0
17571,613696.3,656000.0
3022,631064.56,601000.0
29432,824579.2,912000.0
217,412845.47,390000.0
16290,1162421.4,1100000.0
20974,1368061.9,1760000.0
23817,1023444.06,1265000.0
8475,735288.25,665000.0
1982,1635253.5,1860000.0
22984,1783640.6,1030000.0
1723,654961.8,536000.0
15556,649051.06,440000.0
17767,790697.1,711100.0
12431,551691.44,835000.0
20831,651003.8,462500.0
9084,1135497.6,920000.0
22429,1467552.9,1460000.0
13617,738935.4,630000.0
23532,636374.44,635000.0
5887,1200113.9,882000.0
19525,1285204.1,1405000.0
11262,520537.88,460000.0
8196,962427.2,850000.0
25867,1241102.6,1526000.0
19256,833447.2,613000.0
20894,1187335.2,1080000.0
12232,959300.44,830000.0
6031,1244543.8,2350000.0
25723,1118941.6,1056000.0
1245,1277838.0,867000.0
19538,731830.4,710000.0
18726,1112253.9,910000.0
10589,738799.5,800000.0
23453,414160.9,515000.0
22637,493113.06,475000.0
12693,1340613.6,1300000.0
1492,1762777.8,1600000.0
2874,805219.8,1016000.0
24362,670775.1,700000.0
16776,1857011.6,1290000.0
8865,941035.25,750000.0
21225,597817.25,680000.0
12004,583776.06,650000.0
21012,289515.4,170000.0
4411,1335193.4,1300000.0
29540,628646.6,635000.0
6434,1122897.4,1400000.0
25876,1295298.6,1105000.0
14801,1690168.2,1950000.0
6608,1089203.4,880000.0
1834,2588628.0,2400000.0
22980,1392754.9,1325000.0
15909,1144794.0,1172000.0
13907,1109387.2,1810000.0
8592,450254.84,440000.0
21512,1887134.2,1665000.0
97,826451.06,985000.0
24419,591285.75,610000.0
29409,525488.94,480000.0
3628,740488.75,772000.0
21464,546671.9,515000.0
27411,644234.2,545000.0
13560,740085.44,801000.0
23757,1363746.5,1310000.0
6285,4030635.2,3400000.0
30425,746787.4,945000.0
14772,1437232.4,1580000.0
8633,762214.06,767000.0
576,1183274.4,786000.0
3662,1027819.4,985000.0
26769,2136829.0,2075000.0
29136,1168673.6,1500000.0
13709,858934.2,1077000.0
31396,1001386.0,935000.0
3643,1404626.5,1250000.0
6007,2935564.0,2760000.0
31362,692383.4,600000.0
21840,828598.4,995000.0
3855,507418.38,575000.0
22540,2448384.5,2500000.0
1588,938678.4,882000.0
18958,1672314.4,1535000.0
6436,871881.8,707500.0
17618,1431749.8,1410000.0
6513,655739.25,500000.0
1611,827041.2,780000.0
6616,662270.56,600000.0
17911,1944575.8,1655000.0
7369,1280289.5,1300000.0
7376,1275062.4,1215000.0
21304,1762304.0,1950000.0
5250,620749.25,600000.0
14393,1233009.1,1900000.0
26461,1357962.8,1470000.0
9283,425774.88,330000.0
27007,493203.44,409000.0
2802,3386920.2,2250000.0
21695,1304417.4,1430000.0
19991,883126.75,782500.0
31275,853318.9,828000.0
11035,1012457.4,720000.0
29513,679716.3,1250000.0
29375,718910.3,645000.0
20268,768376.6,782000.0
753,746406.8,806000.0
7164,931281.2,710000.0
26799,737512.6,730000.0
7598,2491365.8,2800000.0
3592,1330737.0,1408000.0
17331,268552.56,245000.0
6159,604962.25,695000.0
1903,935625.3,1037000.0
21344,582775.1,370000.0
4588,2385247.2,1800000.0
6187,825370.56,935000.0
341,801443.9,800000.0
16604,855807.9,720000.0
7589,443054.53,352500.0
5163,1319700.9,1471000.0
10982,1076519.1,1460000.0
5979,2625536.0,2590000.0
26875,629666.6,690000.0
30209,1188464.2,1150000.0
12407,575350.8,530000.0
17358,696946.06,630000.0
24726,1181919.2,1310000.0
23063,1394208.8,1300000.0
5381,1251346.4,994000.0
28785,1091463.4,630000.0
952,1178617.1,905000.0
4922,705815.1,709000.0
613,1925857.0,1942000.0
19788,1201600.2,1290000.0
18165,1432242.0,1800800.0
27460,1578947.5,1550000.0
13417,620855.44,620000.0
14339,824603.3,840000.0
7999,616526.8,735000.0
21535,867792.75,770000.0
27225,692544.8,1050000.0
3744,1228292.8,650000.0
10946,1403933.0,1137500.0
26143,1678605.4,1740000.0
642,2815168.0,3510000.0
29922,546580.94,601000.0
9783,444481.72,425000.0
15324,622612.25,740000.0
26505,727366.56,640000.0
15645,553948.1,540000.0
25831,609089.7,524000.0
16344,1323687.0,1035000.0
477,2036467.2,2865000.0
14619,433535.66,386000.0
31325,736800.0,640000.0
3147,1269383.2,1330000.0
29840,1050158.9,1000000.0
14255,1668792.5,1221000.0
29979,1172626.5,1300000.0
9192,484762.56,430000.0
8889,1237083.2,1430000.0
4170,1670627.4,1730000.0
2503,1014171.9,1060000.0
12207,1555652.4,1565000.0
13406,625526.56,585000.0
8927,1202028.2,1032000.0
10919,1031283.56,681000.0
26070,548269.75,525000.0
10840,753147.5,720000.0
25216,760375.2,802000.0
24724,776418.9,750000.0
3476,903517.7,765000.0
12108,3103075.8,2950000.0
21940,481204.62,435000.0
13343,434188.0,440000.0
12379,1442353.9,1652000.0
19812,1139735.4,1820000.0
1393,1219347.2,1020000.0
6647,1104789.6,940000.0
14305,1018367.6,950000.0
26842,614663.9,464000.0
287,1000194.2,960000.0
4517,3117291.2,3110000.0
28221,1501619.6,1225000.0
9773,532898.7,470000.0
16364,1954584.5,3001000.0
26781,1497898.8,1265159.0
6492,547710.25,523000.0
4808,826672.6,793000.0
11738,322357.12,362000.0
27176,530103.94,340000.0
21240,708059.44,661000.0
8932,2175078.8,1800000.0
20740,658150.1,625500.0
8374,762214.06,756000.0
18086,1501253.6,1485000.0
4686,620772.2,785000.0
26385,1036417.1,926000.0
30568,1203056.0,1190000.0
24013,623261.1,481000.0
19674,657089.44,690000.0
6173,688387.8,580000.0
25754,775616.06,666000.0
10593,881212.4,860500.0
20951,649022.1,905000.0
24636,856475.8,800000.0
25066,1085773.9,1014000.0
3667,1375402.2,1510000.0
2927,377996.8,255000.0
17723,563251.5,530000.0
26975,746615.06,625250.0
4880,535001.1,465000.0
13751,665786.7,596000.0
8746,683265.6,635000.0
9901,700290.75,591000.0
9248,906331.25,1630000.0
24778,1373160.8,1003000.0
509,733096.56,636500.0
15379,1104128.8,1494000.0
20385,942823.0,692000.0
30584,515517.62,525000.0
3260,960256.0,897500.0
21825,893756.75,920000.0
18350,1171781.1,950000.0
24599,563260.4,542500.0
30841,710023.0,621000.0
16246,616416.6,650000.0
11020,600971.06,670000.0
22930,1623978.0,1690000.0
5548,977499.75,890000.0
22931,2376648.5,2800000.0
31395,727623.1,650000.0
8993,533208.3,560000.0
25902,619043.44,620000.0
6590,518938.06,429000.0
21941,671941.25,715000.0
21031,959827.3,1505000.0
19821,1699820.8,1590000.0
6527,640942.6,560000.0
5712,710564.7,570000.0
29670,1295060.2,1250000.0
2406,690928.44,735000.0
25415,1411466.4,1731500.0
6633,1126245.5,720000.0
24177,1803096.4,1516000.0
28261,1317783.8,1160000.0
21863,773565.7,874000.0
13044,1594075.4,1650000.0
27674,565047.4,600000.0
28382,1514037.4,1515000.0
551,659678.56,540000.0
6710,399839.44,390000.0
8110,863665.0,721000.0
27711,1174511.9,1105000.0
24481,622898.25,593150.0
9586,709052.0,610000.0
13821,1337126.0,1550000.0
10523,1094088.6,910000.0
18387,656578.25,815000.0
16522,946088.5,1085000.0
23008,953404.6,959000.0
27429,860881.4,850000.0
20204,723588.4,762000.0
10697,1405348.8,1172000.0
7033,978052.7,940000.0
19031,764601.44,591000.0
23348,787477.4,770000.0
19230,524967.56,452000.0
5896,1816141.4,1800000.0
27381,743265.6,830000.0
24458,723366.6,850000.0
19749,571932.94,590000.0
12746,1147991.9,960000.0
2138,811881.25,1014000.0
23882,744860.2,711000.0
2761,2064913.5,2155000.0
27174,607577.56,690000.0
8289,690338.1,950000.0
28163,1884664.5,1700000.0
3358,1034127.25,650000.0
573,1208494.0,940000.0
25304,857979.06,835000.0
25370,2302722.2,2500000.0
9519,709052.0,697500.0
21553,572510.6,436000.0
30536,657886.6,632000.0
30171,3133972.0,1660000.0
12753,1329578.5,1500000.0
18143,555448.94,482000.0
850,1014468.25,1070000.0
31312,552997.4,494000.0
3444,1120256.6,1331000.0
29548,674325.75,759000.0
11845,743972.2,685000.0
23307,1303200.4,1185000.0
28600,836213.56,786000.0
5760,946148.2,732000.0
18092,931424.75,1040000.0
5054,1206348.6,742000.0
5284,3084466.8,3500000.0
9229,1637190.4,1460000.0
25938,717654.3,660000.0
9687,824184.4,650000.0
25485,2223499.0,2720000.0
7351,2776683.5,2700000.0
8587,332482.53,300000.0
1086,1729245.8,1750000.0
17471,649357.9,755000.0
8449,450967.75,495000.0
22669,676394.1,763000.0
9437,396086.44,370000.0
2734,2291134.8,1650000.0
21785,1177096.8,1330000.0
29305,3261348.2,5500000.0
8428,745774.2,780000.0
15569,1088146.0,1100000.0
18059,1790678.2,1690000.0
25665,1179325.1,1150000.0
24811,1527523.8,1700000.0
6935,1112515.1,961000.0
1534,1339537.0,1465000.0
11059,533466.1,435000.0
25945,1847212.1,1600000.0
31415,443280.2,510000.0
11673,998897.7,1260000.0
21328,589137.25,650000.0
1543,1117692.8,940000.0
19811,1588976.1,2831000.0
6377,1418903.0,1500000.0
26320,573069.3,608000.0
1261,1345874.1,1470000.0
17801,679811.75,725000.0
17964,1523086.6,1310000.0
30195,1643553.2,1352000.0
27630,584773.5,560000.0
24704,676810.1,666000.0
3554,1088824.0,855000.0
26633,568237.8,540000.0
28229,600035.56,665000.0
18929,625839.2,505000.0
2224,995521.1,936000.0
13577,724792.5,748500.0
22582,444264.03,439000.0
30899,756872.44,610000.0
23892,761047.25,440000.0
1085,1759003.8,1700000.0
5731,625461.8,502000.0
26162,1751773.0,1860000.0
11984,1532164.6,1900000.0
22001,660633.44,702000.0
18307,2471865.5,1600000.0
15571,1280124.8,1202000.0
23004,1225373.0,995000.0
7806,2073189.1,1502000.0
18601,455636.7,440000.0
14360,491127.03,437000.0
11429,427483.22,430000.0
12855,1525746.1,1601000.0
10264,803083.6,865000.0
10929,985941.4,1005000.0
11829,1138929.0,830000.0
578,1053414.4,660000.0
1404,1247528.5,1400000.0
8271,650436.6,605000.0
16623,812682.2,800000.0
8787,456487.53,342000.0
5155,1122157.2,926000.0
15734,769800.75,550000.0
29724,1028228.7,907000.0
15638,797912.6,855000.0
802,908102.94,730000.0
13432,515397.5,520000.0
14739,1272636.6,950000.0
9803,635257.8,611000.0
10432,959645.7,810000.0
5151,679230.94,725000.0
27998,1422763.0,1461500.0
5504,851960.4,828000.0
3583,685442.44,800000.0
26750,1204904.2,1200000.0
12013,752560.7,1030000.0
20305,1046691.6,890000.0
6562,768725.3,1151000.0
3113,666621.75,670000.0
20622,1089782.8,1210000.0
3663,1164987.5,1300000.0
26780,2024773.8,1550000.0
12439,967168.0,645000.0
28183,703149.2,975000.0
18156,2358732.2,3000000.0
235,1221658.5,1780000.0
4983,640177.56,715888.0
24950,1722118.6,2056000.0
22016,1000077.1,1220000.0
11962,591724.7,660000.0
22891,638061.1,525000.0
1617,1322594.0,1255000.0
13328,590123.06,680000.0
5253,399356.7,390000.0
22881,986824.94,1025000.0
13010,718667.56,601000.0
2267,915100.94,795000.0
20053,612733.8,555000.0
11407,1625294.0,1320000.0
1891,1614462.1,1532000.0
9328,682179.44,803000.0
18245,960616.8,980000.0
28024,805580.9,1550000.0
12403,981608.06,1200000.0
25845,763995.9,560000.0
17961,980946.7,1070000.0
25942,749929.2,555000.0
142,2518345.0,2300000.0
11863,689765.3,495000.0
29889,636719.06,650000.0
31329,989350.94,1105000.0
30481,592366.9,593000.0
12872,723815.3,597500.0
27052,1973093.9,2200000.0
29216,664462.25,807000.0
23368,975045.56,1060000.0
15365,785036.8,490000.0
4069,1066864.0,1475000.0
2200,1156314.1,1060000.0
7251,385685.53,420000.0
10271,481147.03,505000.0
23116,609003.2,569000.0
24513,717103.3,886000.0
25307,466238.38,440000.0
16164,852861.9,732000.0
5747,944068.2,760000.0
19771,2340221.5,2650000.0
13297,1809939.5,1820000.0
2395,477190.47,315000.0
20798,583815.3,440000.0
27701,426262.72,393000.0
29094,1094075.6,663000.0
21792,1152597.2,1085000.0
1065,1872245.9,1740000.0
31045,574087.0,623000.0
28533,1103318.8,1295000.0
15608,573314.6,547000.0
17298,1862583.0,4600000.0
25377,845386.75,880000.0
8115,828868.75,637000.0
5866,1163782.1,970000.0
22788,801462.1,830000.0
5093,444921.4,500000.0
16909,1018965.1,700000.0
29207,641587.2,551000.0
2109,1875291.6,1447000.0
25870,1336421.1,1500000.0
7775,1919772.2,1681000.0
16880,1694750.8,1060000.0
2905,1983355.6,1950000.0
9161,2243017.0,1650000.0
7143,1070548.5,1126000.0
16757,566196.4,650000.0
2928,911420.25,890000.0
22616,1419474.1,1400000.0
30567,1059646.1,700000.0
6319,699789.25,700000.0
26860,1336221.8,1070000.0
26187,841042.94,840000.0
18218,909191.25,1206000.0
23203,1055986.9,1350000.0
19739,2661971.2,2450000.0
2864,2409810.0,3145000.0
7041,362521.7,335000.0
27377,1486579.0,1720000.0
29713,713657.06,740000.0
6934,1085406.0,956000.0
14210,1484020.0,1750000.0
11034,769317.7,780000.0
21717,2546168.8,1850000.0
24551,691549.94,725000.0
26776,1541980.1,1720000.0
25310,800423.3,869000.0
537,1904637.9,1640000.0
18036,1543066.9,2700000.0
31052,822301.4,812000.0
7445,2577001.8,2340000.0
30600,654524.0,600000.0
5187,346028.1,320000.0
7555,1202140.2,1900000.0
21084,608149.7,460000.0
3046,538914.25,435000.0
27481,389275.1,387000.0
23064,918000.06,911000.0
13096,1062189.4,752000.0
30144,394605.0,340000.0
8809,1273919.0,1205000.0
29931,784164.0,770000.0
22072,696786.3,597000.0
13023,741689.3,855000.0
5292,1041759.2,840000.0
2848,3428054.2,3550000.0
18009,910560.06,1200000.0
31067,433720.38,349000.0
15473,1138874.8,1280000.0
5437,630714.8,560000.0
8607,929428.2,692500.0
28314,1045314.0,830000.0
21364,616354.06,546000.0
29947,1646878.8,1310000.0
28601,1378844.8,1400000.0
392,1203251.9,735000.0
7178,914564.6,773000.0
29908,923502.25,690000.0
2990,927858.75,602500.0
22820,2137137.2,1910000.0
10544,891707.1,765000.0
14601,967891.6,870000.0
12398,363426.56,418000.0
13540,457247.22,406000.0
13640,581436.2,495000.0
28993,2006320.6,1400000.0
26494,4007397.0,2725000.0
19265,657914.56,631500.0
8636,507967.22,772000.0
11712,1751171.1,2005000.0
3891,856377.3,1122000.0
30257,892850.2,775000.0
25582,1554276.2,1345000.0
14742,2182524.8,1593000.0
23393,479169.22,415000.0
16073,2081890.6,1863000.0
8740,551020.1,479000.0
13071,778756.2,835000.0
12388,1257936.6,1260000.0
29121,776780.44,580000.0
11098,539797.5,445000.0
20012,957377.94,635000.0
4343,1174577.4,1110000.0
22750,1043480.9,1050000.0
837,575746.8,820000.0
16976,880028.56,650000.0
12472,1137705.2,1360000.0
15068,1810813.9,2525000.0
26311,764695.7,773000.0
26932,560020.94,570000.0
7596,1968441.4,2200000.0
18532,444044.84,426000.0
7002,583748.25,460000.0
31350,826834.25,781000.0
1363,1169001.4,1250000.0
23426,588589.44,540000.0
7552,941494.8,765000.0
13818,1183747.8,1180000.0
18603,566982.06,430000.0
24327,597637.9,506000.0
17443,1055084.4,1291000.0
20142,1451613.6,1630000.0
13513,881345.7,1120000.0
13317,909521.5,810000.0
19746,2085231.6,1680000.0
6016,631982.2,557000.0
11006,890322.0,1190000.0
26064,1241758.1,1100000.0
31158,532859.56,535000.0
26062,681195.8,735000.0
10803,1201446.5,1350000.0
9515,607830.94,610000.0
30102,1319806.2,1250000.0
5547,2647997.8,2400000.0
20899,657975.2,592000.0
14407,695523.8,645000.0
23661,946351.44,891500.0
8509,679812.1,650000.0
947,3391171.2,3400000.0
29765,1596390.1,1420000.0
29972,477270.0,420000.0
14896,720460.7,690000.0
31338,426759.38,440000.0
7205,423504.66,491000.0
10292,355554.25,332000.0
21881,1486265.1,1300000.0
26854,447503.28,415000.0
7319,334000.1,385000.0
10809,1306343.1,1200000.0
2178,978907.75,1100000.0
2554,1514630.1,900000.0
28970,1079291.5,1092500.0
14345,606924.4,530500.0
7265,1115187.4,1065000.0
26632,634768.06,630000.0
29916,860997.3,685000.0
13284,1801398.0,2000000.0
4866,572157.7,460000.0
28044,1111595.5,1150000.0
24317,531022.7,568000.0
30669,877015.5,1210000.0
5580,690176.5,465000.0
16315,1243011.5,1236000.0
14666,897106.3,551200.0
12171,1182035.4,1495000.0
27039,800990.5,680000.0
6221,897574.2,905000.0
25534,618664.94,450000.0
25073,989901.2,965000.0
6413,1270235.0,1150000.0
637,1387640.8,980000.0
25121,670171.44,599500.0
25915,307067.97,345000.0
10685,1143856.4,1205000.0
7770,787819.06,775000.0
19583,888685.5,9000000.0
9869,632112.9,590000.0
23691,752722.8,715000.0
22605,899580.56,753000.0
16242,1531752.5,1360000.0
763,795168.1,560000.0
13370,1133366.5,1205000.0
3257,449462.66,363000.0
21880,1092039.0,708000.0
14371,1435923.0,1550000.0
11466,595400.1,420000.0
30389,632512.94,545000.0
16596,1063537.0,1250000.0
25571,1806755.5,1800000.0
10090,2061553.2,2060000.0
1161,1764338.1,1250000.0
1546,642854.9,485000.0
20066,2798728.0,3060000.0
13026,840509.5,640000.0
26235,1175256.1,1351000.0
7664,569340.0,476450.0
3232,1532304.4,1370000.0
19601,838708.44,950000.0
12769,600019.9,600000.0
19001,1068756.5,1405000.0
24877,723417.25,604000.0
3316,524164.06,434000.0
6669,1104789.6,610000.0
10179,1552869.0,1710000.0
5765,960040.1,775000.0
16240,815761.4,930000.0
8769,395316.1,500000.0
8602,664155.44,450000.0
25009,497090.78,470000.0
1348,741265.06,517500.0
14722,679316.94,700500.0
10555,1036960.5,895000.0
26394,940153.8,1080000.0
19306,697911.94,760000.0
26298,942514.25,1400000.0
28414,1245500.9,1370000.0
12826,654963.2,560000.0
17084,1521053.4,1650000.0
1369,1370845.2,515000.0
2142,1967853.5,1500000.0
19740,872340.4,645000.0
24962,598221.06,450000.0
19621,780164.8,940000.0
5929,1580648.4,1950000.0
23912,1689343.1,2220000.0
24144,1354724.8,1300000.0
15329,861112.56,805000.0
2377,402271.47,380000.0
10959,1355525.8,1028000.0
10082,2499887.0,2100000.0
1625,1250791.2,1210000.0
23676,941026.9,825000.0
27895,1147030.8,2365000.0
12429,588074.3,632000.0
1309,737730.8,820000.0
3559,1274069.5,1265000.0
20107,1135890.6,900000.0
28816,517898.4,450000.0
29536,871192.6,628000.0
14394,524705.1,500000.0
30391,1121540.4,920000.0
18853,1392696.9,1420000.0
17419,1286671.8,1200000.0
16986,803998.94,730000.0
18349,1142933.8,980000.0
4855,493967.44,434500.0
27196,912863.1,896000.0
23786,897117.1,820000.0
9863,632112.9,550000.0
6263,953690.0,780000.0
1890,797493.7,737000.0
28930,848278.44,970000.0
28891,1022958.6,985000.0
15230,892142.44,970000.0
2365,1209964.5,1172000.0
8877,1574665.2,1510000.0
8212,621543.7,520000.0
15911,1154771.0,1255000.0
6548,848605.0,930000.0
21886,1567624.9,1390000.0
23016,1071209.4,887500.0
14891,1397746.5,700000.0
22209,1847884.9,1400000.0
17249,620608.06,617500.0
28047,1216526.4,870000.0
25202,1311344.0,1720000.0
6577,727180.25,440000.0
8478,720001.75,655000.0
10816,1172901.8,1350000.0
15089,965662.3,1180000.0
2207,690895.2,685000.0
10241,1230877.6,1509000.0
28958,817641.4,1900000.0
22310,1246859.9,1010800.0
4007,982049.6,897000.0
18737,1067625.6,805000.0
24022,1060288.8,1055000.0
11479,923052.6,1000000.0
14425,509927.84,450000.0
867,1406471.4,1140000.0
15037,647208.7,780000.0
10516,2318855.5,3270000.0
15302,651898.1,256000.0
18422,794716.5,785000.0
16836,501936.47,420000.0
20728,607992.25,630000.0
2943,1680529.1,1600000.0
27880,688205.4,655000.0
19980,592232.75,485000.0
20468,601117.94,595000.0
14187,1184722.9,1520000.0
5484,668387.2,636000.0
7632,1117647.0,1196000.0
18494,1168494.2,1440000.0
7310,523077.16,460000.0
15993,1345180.1,1450000.0
30867,605620.4,705000.0
5049,1670045.6,2400000.0
13497,1102583.9,1121000.0
30185,3095582.0,5200000.0
2188,1266773.9,810000.0
27476,610338.7,680000.0
2992,1483665.1,1420000.0
7771,738887.5,599000.0
17718,908657.8,1150000.0
26456,705329.94,630000.0
402,402506.5,280000.0
26812,900994.6,878000.0
30593,680236.44,660000.0
19108,537422.8,510000.0
6767,716404.9,702000.0
21549,479952.62,545000.0
16301,645125.94,770000.0
5237,1718777.9,1741000.0
3804,2293370.2,2050000.0
27996,1592324.0,1750000.0
19351,1546652.8,1600000.0
22876,1112533.2,742000.0
16491,669224.94,691000.0
13149,472654.6,405000.0
7576,1117238.2,840000.0
10924,1071260.8,822000.0
15921,584823.8,475000.0
12888,558981.8,595000.0
25001,560872.75,555000.0
30328,445885.66,425000.0
6362,733967.5,587000.0
29255,1939363.8,1420000.0
20870,719423.6,551000.0
21934,1101147.8,1200000.0
23455,452708.97,452000.0
18434,1941825.0,1300000.0
8185,717563.44,785000.0
2346,1049102.0,955000.0
23122,820661.5,820000.0
25549,1691095.9,1840000.0
22710,851177.5,901000.0
16718,3527750.8,3225000.0
20000,1329940.5,1370000.0
19140,876424.25,777000.0
5073,1085201.6,1457500.0
22819,1662855.5,1465000.0
16929,561085.94,632000.0
17996,637437.7,665000.0
3649,1188537.4,1180000.0
4136,598195.1,590000.0
19843,644689.4,580000.0
5067,2441793.0,3075000.0
7957,450964.3,500500.0
11234,640251.8,585000.0
8611,735288.25,625000.0
23214,485937.28,406500.0
20368,1351512.2,1111000.0
28893,762530.0,1050000.0
3727,1970960.8,2050000.0
30175,1703512.0,1220000.0
14361,857221.8,660000.0
30936,792779.9,730000.0
18291,1027548.4,1350000.0
24622,585082.0,740000.0
23839,834566.8,1022000.0
23062,652997.3,725000.0
15188,915099.2,1138000.0
18090,2409271.0,2825000.0
18487,950634.9,854000.0
24453,1352797.5,1550000.0
3562,1369102.6,1075000.0
22762,756362.0,500000.0
597,2751902.2,2650000.0
1198,1416375.9,2000000.0
579,774231.25,760000.0
22761,1321559.8,817000.0
13362,875273.1,1250000.0
22222,1447666.6,1335000.0
7139,857350.94,950000.0
25053,893292.6,940000.0
24564,955338.8,1104000.0
21457,713980.56,635000.0
5645,695382.2,431000.0
20496,558642.4,481000.0
9638,1786121.2,1678000.0
24541,381615.84,450000.0
4491,807826.25,740000.0
15413,3746716.0,3200000.0
5859,370776.1,330000.0
2531,1864379.0,2000000.0
15189,654296.7,870000.0
23989,1090772.0,1060000.0
28707,1852471.5,1427000.0
26740,749448.56,755000.0
19293,626953.8,600000.0
19010,1422084.5,1460000.0
31061,831475.4,490000.0
30736,364905.75,400000.0
4942,757582.1,810000.0
28351,1320283.8,1375000.0
26910,1046919.1,900000.0
4794,824150.3,730000.0
14611,815579.94,750000.0
9452,998239.8,835000.0
25623,1016517.25,815100.0
25228,1004148.2,910000.0
27491,1262701.1,1320000.0
23599,706695.0,940000.0
1052,1339601.8,1400000.0
